latitude,longitude,elevation,elevation_diff,distance,cum_elevation,cum_distance
46.520798,10.93161,1528.618,12.889999999999873,128.54,763.6869999999999,37578.22000000003
46.521554,10.93289,1542.698,14.080000000000155,129.07,777.767,37707.29000000003
46.521746,10.9328,1549.317,6.6189999999999145,22.43,784.386,37729.72000000003
46.522438,10.931296,1560.807,11.490000000000009,138.43,795.876,37868.15000000003
46.523218,10.931367,1567.678,6.871000000000095,86.9,802.7470000000001,37955.05000000003
46.523406,10.932486,1575.769,8.090999999999894,88.13,810.838,38043.18000000003
46.52386,10.933024,1582.049,6.279999999999973,65.14,817.1179999999999,38108.32000000003
46.524404,10.933159,1583.46,1.4110000000000582,61.37,818.529,38169.69000000003
46.524602,10.93361,1583.42,-0.03999999999996362,40.93,818.489,38210.62000000003
46.525376,10.934407,1582.533,-0.887000000000171,105.48,817.6019999999999,38316.100000000035
46.525786,10.935215,1581.515,-1.0179999999998017,76.81,816.5840000000001,38392.91000000003
46.526886,10.936093,1587.317,5.801999999999907,139.54,822.386,38532.45000000003
46.52736,10.937629,1595.587,8.269999999999982,128.79,830.656,38661.240000000034
46.528164,10.939166,1598.315,2.7280000000000655,147.71,833.384,38808.95000000003
46.52874,10.939898,1609.407,11.09199999999987,85.08,844.4759999999999,38894.030000000035
46.529217,10.940175,1613.268,3.8610000000001037,57.12,848.337,38951.15000000004
46.529594,10.940642,1619.039,5.770999999999958,55.08,854.108,39006.23000000004
46.530201,10.94088,1622.429,3.3900000000001,69.91,857.498,39076.14000000004
46.531788,10.942508,1622.48,0.05099999999993088,215.99,857.549,39292.13000000004
46.533083,10.944869,1620.97,-1.509999999999991,230.99,856.039,39523.12000000004
46.533992,10.945695,1621.473,0.5029999999999291,119.2,856.5419999999999,39642.320000000036
46.534419,10.946499,1627.775,6.302000000000135,77.7,862.844,39720.02000000003
46.535609,10.94787,1636.865,9.089999999999918,168.84,871.934,39888.86000000003
46.536548,10.948578,1624.368,-12.497000000000071,117.62,859.4369999999999,40006.48000000003
46.536372,10.948321,1631.514,7.145999999999958,27.74,866.5829999999999,40034.22000000003
46.536537,10.948342,1632.907,1.393000000000029,18.42,867.9759999999999,40052.64000000003
46.536794,10.948055,1634.933,2.0260000000000673,36.04,870.002,40088.68000000003
46.537238,10.946921,1636.314,1.3810000000000855,99.81,871.383,40188.49000000003
46.537381,10.945114,1645.974,9.659999999999854,139.13,881.0429999999999,40327.620000000024
46.537762,10.944663,1653.655,7.68100000000004,54.63,888.7239999999999,40382.25000000002
46.537997,10.944094,1659.985,6.329999999999927,50.76,895.0539999999999,40433.010000000024
46.538849,10.943447,1671.968,11.983000000000175,106.88,907.037,40539.89000000002
46.539832,10.941661,1687.73,15.761999999999944,174.95,922.799,40714.84000000002
46.540512,10.940915,1702.291,14.560999999999922,94.73,937.3599999999999,40809.57000000002
46.540911,10.940693,1708.981,6.690000000000055,47.5,944.05,40857.07000000002
46.543258,10.937065,1716.619,7.63799999999992,380.92,951.6879999999999,41237.99000000002
46.544075,10.936366,1712.307,-4.311999999999898,105.41,947.376,41343.40000000002
46.544444,10.93558,1715.636,3.328999999999951,72.78,950.7049999999999,41416.18000000002
46.54524,10.934434,1727.277,11.641000000000076,124.56,962.346,41540.74000000002
46.545439,10.933458,1731.077,3.7999999999999545,77.85,966.146,41618.59000000002
46.545897,10.932477,1732.998,1.9210000000000491,90.68,968.067,41709.27000000002
46.545976,10.931685,1734.898,1.8999999999998636,61.2,969.9669999999999,41770.470000000016
46.546745,10.928864,1736.311,1.413000000000011,232.07,971.3799999999999,42002.540000000015
46.546904,10.928862,1731.093,-5.217999999999847,17.68,966.162,42020.220000000016
46.549557,10.925512,1704.182,-26.911000000000058,390.71,939.251,42410.930000000015
46.550206,10.92496,1708.443,4.260999999999967,83.6,943.512,42494.53000000001
46.550649,10.924135,1714.217,5.774000000000115,80.04,949.2860000000001,42574.570000000014
46.551173,10.924056,1716.107,1.8899999999998727,58.58,951.1759999999999,42633.150000000016
46.551525,10.924535,1720.455,4.347999999999956,53.61,955.5239999999999,42686.76000000002
46.551682,10.92453,1722.386,1.93100000000004,17.46,957.4549999999999,42704.220000000016
46.551209,10.924014,1719.046,-3.339999999999918,65.75,954.115,42769.970000000016
46.550677,10.924061,1716.167,-2.879000000000133,59.26,951.2359999999999,42829.23000000002
46.5504,10.924507,1713.727,-2.439999999999827,45.96,948.796,42875.19000000002
46.550272,10.924401,1713.26,-0.4670000000000982,16.38,948.329,42891.570000000014
